DateTime,Open,High,Low,Close,Volume
2025-03-28 05:55:00,85903.13,86135.71,85903.12,86135.71,0.0034341627
2025-03-28 05:56:00,86135.43,86135.43,86135.41,86135.41,0.003771
2025-03-28 05:57:00,86135.7,86135.71,86135.7,86135.7,0.0266177993
2025-03-28 05:58:00,86135.43,86182.99,86135.43,86182.99,0.010029
2025-03-28 05:59:00,86182.99,86182.99,86182.99,86182.99,0.000474
2025-03-28 06:00:00,86136.0,86136.0,86135.0,86135.0,0.016382
2025-03-28 06:01:00,86000.0,86182.99,86000.0,86182.99,0.002659
2025-03-28 06:02:00,86182.99,86182.99,86182.99,86182.99,0.035507
2025-03-28 06:03:00,86182.99,86183.0,86002.0,86002.0,0.016938
2025-03-28 06:04:00,86002.03,86182.9,86002.03,86182.9,0.0019724361
2025-03-28 06:05:00,86182.87,86182.87,86182.87,86182.87,0.000114137
2025-03-28 06:06:00,86050.0,86050.09,86050.0,86050.09,0.05558
2025-03-28 06:07:00,86050.09,86050.12,86050.09,86050.12,0.029488
2025-03-28 06:08:00,86050.2,86060.0,86050.2,86060.0,0.008123
2025-03-28 06:09:00,86050.23,86060.0,86050.23,86060.0,0.003987
2025-03-28 06:10:00,86182.75,86182.75,86182.75,86182.75,0.007335
2025-03-28 06:11:00,86065.15,86065.15,86065.15,86065.15,0.002465
2025-03-28 06:12:00,86182.75,86182.75,86080.12,86080.12,0.004449862
2025-03-28 06:13:00,86182.0,86182.0,86180.91,86180.91,0.00121
2025-03-28 06:14:00,86180.82,86180.82,86180.76,86180.76,0.000812
2025-03-28 06:15:00,86169.97,86169.97,86169.97,86169.97,0.008992
2025-03-28 06:16:00,86150.0,86169.9,86149.94,86149.94,0.0214313744
2025-03-28 06:17:00,86149.86,86149.87,86149.86,86149.87,0.0094044045
2025-03-28 06:18:00,86182.74,86182.74,86060.0,86182.74,0.0014267813
2025-03-28 06:19:00,86060.0,86060.0,86060.0,86060.0,0.0001
2025-03-28 06:20:00,86060.0,86060.0,86060.0,86060.0,0.0
2025-03-28 06:21:00,86182.73,86182.74,86000.0,86000.0,0.0795053482
2025-03-28 06:22:00,85902.01,86000.0,85902.01,86000.0,0.0048672616
2025-03-28 06:23:00,85999.94,86000.0,85902.19,85902.19,0.003752518
2025-03-28 06:24:00,85902.19,85902.19,85902.07,85902.19,0.001562
2025-03-28 06:25:00,85905.0,85905.0,85905.0,85905.0,0.001178
2025-03-28 06:26:00,85909.0,85909.0,85902.01,85902.01,0.029938
2025-03-28 06:27:00,85902.01,85902.4,85900.0,85902.4,0.047823051
2025-03-28 06:28:00,85902.4,86000.0,85900.0,86000.0,0.005724
2025-03-28 06:29:00,86000.0,86000.0,86000.0,86000.0,0.004403274
2025-03-28 06:30:00,86000.0,86000.0,86000.0,86000.0,0.001033
2025-03-28 06:31:00,86000.0,86000.0,86000.0,86000.0,0.0
2025-03-28 06:32:00,85900.1,85900.1,85890.0,85890.0,0.1128699325
2025-03-28 06:33:00,85890.0,85890.0,85890.0,85890.0,0.0
2025-03-28 06:34:00,85890.0,85890.0,85890.0,85890.0,0.0
2025-03-28 06:35:00,85890.0,85890.0,85890.0,85890.0,0.0
2025-03-28 06:36:00,85875.01,85890.0,85875.01,85890.0,0.001602051
2025-03-28 06:37:00,85890.0,85890.0,85890.0,85890.0,0.000508
2025-03-28 06:38:00,85890.0,85890.0,85890.0,85890.0,0.0
2025-03-28 06:39:00,85875.01,85875.01,85836.0,85836.0,0.0524043206
2025-03-28 06:40:00,85836.0,85836.0,85836.0,85836.0,0.0032652653
2025-03-28 06:41:00,85836.0,85836.0,85820.0,85820.0,0.028954
2025-03-28 06:42:00,85803.0,85803.0,85803.0,85803.0,0.0005
2025-03-28 06:43:00,85803.0,85836.0,85803.0,85836.0,0.0063558326
2025-03-28 06:44:00,85836.0,85836.0,85836.0,85836.0,0.0
2025-03-28 06:45:00,85804.0,85836.0,85804.0,85836.0,0.0041135743
2025-03-28 06:46:00,85836.0,85836.0,85795.0,85795.0,0.0554244176
2025-03-28 06:47:00,85795.0,85795.0,85750.0,85750.0,0.0245279554
2025-03-28 06:48:00,85750.0,85750.0,85750.0,85750.0,0.0062070728
2025-03-28 06:49:00,85750.0,85750.0,85700.0,85720.0,0.0263470416
2025-03-28 06:50:00,85720.0,85750.0,85720.0,85750.0,0.0272583281
2025-03-28 06:51:00,85790.0,85836.0,85790.0,85836.0,0.023955
2025-03-28 06:52:00,85800.0,85800.0,85800.0,85800.0,0.001112
2025-03-28 06:53:00,85800.0,85800.0,85800.0,85800.0,0.0
2025-03-28 06:54:00,85750.0,85800.0,85700.0,85700.0,0.0399690517
2025-03-28 06:55:00,85700.0,85700.0,85615.0,85660.0,0.0388378886
2025-03-28 06:56:00,85700.0,85700.0,85660.0,85680.0,0.0015974896
2025-03-28 06:57:00,85680.0,85680.0,85680.0,85680.0,0.000542
2025-03-28 06:58:00,85700.0,85700.0,85660.0,85660.0,0.036974
2025-03-28 06:59:00,85660.0,85660.0,85660.0,85660.0,0.004905
2025-03-28 07:00:00,85660.0,85700.0,85660.0,85700.0,0.0024413064
2025-03-28 07:01:00,85700.0,85836.0,85632.03,85632.03,0.015335
2025-03-28 07:02:00,85632.03,85836.0,85632.03,85800.0,0.0069307659
2025-03-28 07:03:00,85799.99,85799.99,85799.99,85799.99,0.0033533064
2025-03-28 07:04:00,85800.0,85800.0,85799.99,85800.0,0.0018962303
2025-03-28 07:05:00,85770.0,85800.0,85770.0,85800.0,0.000988
2025-03-28 07:06:00,85800.0,85900.0,85800.0,85899.99,0.042232
2025-03-28 07:07:00,85800.0,85899.96,85770.06,85770.06,0.0257861185
2025-03-28 07:08:00,85829.94,85829.94,85700.15,85700.18,0.006562
2025-03-28 07:09:00,85770.06,85899.95,85770.06,85899.95,0.003
2025-03-28 07:10:00,85899.88,85899.88,85899.87,85899.87,0.038869
2025-03-28 07:11:00,85899.87,85900.0,85700.09,85900.0,0.005198
2025-03-28 07:12:00,85900.0,85900.0,85900.0,85900.0,0.0
2025-03-28 07:13:00,85700.03,85710.0,85700.0,85710.0,0.00522
2025-03-28 07:14:00,85899.09,85899.09,85710.0,85710.0,0.0040819806
2025-03-28 07:15:00,85710.0,85899.09,85710.0,85710.0,0.0049430888
2025-03-28 07:16:00,85710.01,85711.0,85710.01,85711.0,0.011923
2025-03-28 07:17:00,85711.0,85711.0,85711.0,85711.0,0.0
2025-03-28 07:18:00,85771.0,85771.0,85765.0,85765.0,0.0005885803
2025-03-28 07:19:00,85712.01,85712.01,85712.0,85712.0,0.01578
2025-03-28 07:20:00,85712.0,85712.0,85712.0,85712.0,0.0007849782
2025-03-28 07:21:00,85771.0,85800.0,85771.0,85800.0,0.000136
2025-03-28 07:22:00,85800.0,85800.0,85800.0,85800.0,0.000669
2025-03-28 07:23:00,85713.03,85713.03,85713.03,85713.03,0.00086139
2025-03-28 07:24:00,85715.0,85715.0,85715.0,85715.0,0.0004255953
2025-03-28 07:25:00,85715.0,85800.0,85715.0,85716.0,0.0264824047
2025-03-28 07:26:00,85718.0,85718.0,85700.0,85700.0,0.0485405967
2025-03-28 07:27:00,85700.0,85700.0,85640.01,85640.01,0.007794
2025-03-28 07:28:00,85697.98,85697.98,85590.0,85590.0,0.075574
2025-03-28 07:29:00,85590.0,85590.0,85590.0,85590.0,0.00353
2025-03-28 07:30:00,85581.01,85600.0,85581.01,85600.0,0.010557817
2025-03-28 07:31:00,85590.0,85590.0,85581.01,85581.01,0.0260144969
2025-03-28 07:32:00,85581.01,85589.99,85550.0,85550.0,0.0423722205
2025-03-28 07:33:00,85589.99,85589.99,85500.0,85500.0,0.3297619129
2025-03-28 07:34:00,85500.0,85500.0,85410.0,85410.0,0.3839192193
2025-03-28 07:35:00,85400.01,85409.99,85400.01,85400.01,0.021710594
2025-03-28 07:36:00,85400.01,85410.0,85400.0,85409.99,0.0489535944
2025-03-28 07:37:00,85459.99,85459.99,85400.0,85459.99,0.0176150849
2025-03-28 07:38:00,85459.99,85464.81,85400.0,85400.0,0.0137651851
2025-03-28 07:39:00,85400.0,85459.99,85400.0,85400.0,0.020089
2025-03-28 07:40:00,85400.0,85459.99,85380.0,85380.0,0.0127304673
2025-03-28 07:41:00,85400.0,85400.0,85380.0,85380.0,0.0188205665
2025-03-28 07:42:00,85350.0,85350.0,85333.0,85350.0,0.0283778479
2025-03-28 07:43:00,85350.0,85380.0,85350.0,85380.0,0.0087002393
2025-03-28 07:44:00,85350.0,85350.0,85306.0,85306.0,0.005342
2025-03-28 07:45:00,85306.0,85330.0,85300.01,85306.0,0.0127907257
2025-03-28 07:46:00,85306.0,85384.99,85306.0,85384.99,0.0127927497
2025-03-28 07:47:00,85384.99,85385.0,85306.01,85306.01,0.024499
2025-03-28 07:48:00,85306.01,85306.01,85205.0,85218.0,0.0251478701
2025-03-28 07:49:00,85306.01,85306.01,85218.03,85305.95,0.0035347783
2025-03-28 07:50:00,85306.01,85306.01,85218.0,85306.01,0.0116728419
2025-03-28 07:51:00,85306.01,85306.01,85306.01,85306.01,0.001032
2025-03-28 07:52:00,85306.01,85385.0,85306.01,85385.0,0.013702
2025-03-28 07:53:00,85306.01,85382.0,85306.0,85306.0,0.0029428366
2025-03-28 07:54:00,85306.0,85306.0,85300.0,85306.0,0.0028325327
2025-03-28 07:55:00,85306.0,85306.0,85306.0,85306.0,0.002912
2025-03-28 07:56:00,85301.0,85306.0,85301.0,85306.0,0.001187
2025-03-28 07:57:00,85306.0,85306.0,85220.01,85220.01,0.015018
2025-03-28 07:58:00,85220.02,85220.02,85205.01,85205.01,0.0301597508
2025-03-28 07:59:00,85220.02,85220.02,85205.02,85205.02,0.0404062233
2025-03-28 08:00:00,85208.0,85220.02,85208.0,85220.02,0.001728
2025-03-28 08:01:00,85208.0,85208.0,85205.02,85205.02,0.0718008898
2025-03-28 08:02:00,85205.02,85372.67,85205.0,85372.67,0.0553376637
2025-03-28 08:03:00,85206.01,85372.67,85206.01,85372.58,0.0123459737
2025-03-28 08:04:00,85370.97,85370.97,85370.85,85370.85,0.001777
2025-03-28 08:05:00,85369.0,85369.0,85227.06,85227.06,0.00143
2025-03-28 08:06:00,85340.0,85368.94,85229.1,85368.85,0.0146905608
2025-03-28 08:07:00,85368.85,85372.67,85368.85,85372.67,0.0149731987
2025-03-28 08:08:00,85372.67,85519.5,85372.67,85382.0,0.1063221864
2025-03-28 08:09:00,85383.0,85519.5,85383.0,85519.5,0.00381
2025-03-28 08:10:00,85519.0,85519.0,85519.0,85519.0,0.002441
2025-03-28 08:11:00,85499.99,85499.99,85499.98,85499.98,0.007442
2025-03-28 08:12:00,85450.0,85499.99,85450.0,85499.99,0.008202
2025-03-28 08:13:00,85460.0,85499.99,85460.0,85460.0,0.0036197585
2025-03-28 08:14:00,85450.0,85499.99,85450.0,85499.99,0.0099470511
2025-03-28 08:15:00,85499.99,85499.99,85499.99,85499.99,0.0
2025-03-28 08:16:00,85400.0,85400.0,85386.0,85400.0,0.0047800808
2025-03-28 08:17:00,85438.47,85438.47,85387.0,85438.46,0.0019885133
2025-03-28 08:18:00,85387.0,85387.0,85387.0,85387.0,0.011711
2025-03-28 08:19:00,85387.0,85387.0,85345.0,85345.0,0.0419045866
2025-03-28 08:20:00,85345.0,85345.0,85252.0,85252.01,0.0158323956
2025-03-28 08:21:00,85252.0,85252.0,85227.06,85227.06,0.0250982695
2025-03-28 08:22:00,85227.06,85229.1,85210.02,85229.1,0.0165487726
2025-03-28 08:23:00,85210.02,85211.0,85210.02,85210.02,0.0060790833
2025-03-28 08:24:00,85205.0,85229.1,85205.0,85229.1,0.004079
2025-03-28 08:25:00,85205.0,85220.0,85205.0,85205.0,0.0470140164
2025-03-28 08:26:00,85220.0,85220.0,85205.0,85205.0,0.011583
2025-03-28 08:27:00,85205.0,85205.01,85201.0,85201.0,0.0615419006
2025-03-28 08:28:00,85205.0,85205.0,85200.0,85204.99,0.0421663273
2025-03-28 08:29:00,85204.99,85204.99,85200.0,85200.0,0.0695433704
2025-03-28 08:30:00,85150.0,85150.0,85136.0,85149.99,0.0224064435
2025-03-28 08:31:00,85136.0,85149.99,85101.0,85149.99,0.0076296708
2025-03-28 08:32:00,85149.99,85150.0,85101.0,85149.99,0.0173955633
2025-03-28 08:33:00,85149.99,85149.99,85101.0,85101.0,0.0013713905
2025-03-28 08:34:00,85101.0,85101.0,85101.0,85101.0,0.003612
2025-03-28 08:35:00,85101.0,85149.99,85101.0,85149.98,0.007341
2025-03-28 08:36:00,85148.97,85149.99,85101.0,85149.99,0.0643774095
2025-03-28 08:37:00,85149.98,85149.99,85100.0,85149.99,0.01906
2025-03-28 08:38:00,85149.99,85149.99,85101.0,85101.0,0.0003320909
2025-03-28 08:39:00,85105.0,85105.0,85100.0,85105.0,0.009605
2025-03-28 08:40:00,85147.99,85147.99,85147.99,85147.99,0.000299
2025-03-28 08:41:00,85147.99,85147.99,85105.0,85147.99,0.0580652123
2025-03-28 08:42:00,85147.99,85147.99,85105.0,85105.0,0.0146044423
2025-03-28 08:43:00,85105.01,85147.99,85105.01,85147.99,0.0098456738
2025-03-28 08:44:00,85148.0,85149.99,85105.21,85105.21,0.0103314215
2025-03-28 08:45:00,85149.99,85199.0,85149.99,85199.0,0.0226225785
2025-03-28 08:46:00,85199.0,85204.99,85199.0,85204.99,0.0087855902
2025-03-28 08:47:00,85204.99,85225.0,85199.01,85225.0,0.026940109
2025-03-28 08:48:00,85250.0,85423.11,85250.0,85423.03,0.002326
2025-03-28 08:49:00,85423.0,85423.11,85225.32,85300.0,0.006208
2025-03-28 08:50:00,85300.04,85300.07,85225.39,85225.39,0.051535
2025-03-28 08:51:00,85422.87,85422.87,85241.39,85241.39,0.0059760301
2025-03-28 08:52:00,85241.47,85241.47,85241.47,85241.47,4.85e-07
2025-03-28 08:53:00,85241.47,85419.94,85241.47,85241.5,0.00448664
2025-03-28 08:54:00,85241.5,85241.5,85241.5,85241.5,0.003266
2025-03-28 08:55:00,85241.48,85241.53,85241.48,85241.53,0.013287
2025-03-28 08:56:00,85241.47,85241.47,85241.47,85241.47,0.000469
2025-03-28 08:57:00,85241.47,85241.47,85241.47,85241.47,0.0
2025-03-28 08:58:00,85241.47,85241.47,85241.47,85241.47,0.012743
2025-03-28 08:59:00,85250.0,85250.0,85250.0,85250.0,0.003519
2025-03-28 09:00:00,85364.76,85364.76,85251.0,85251.0,0.006216926
2025-03-28 09:01:00,85364.63,85364.63,85260.0,85260.0,0.00097
2025-03-28 09:02:00,85357.97,85359.81,85261.01,85357.94,0.047815
2025-03-28 09:03:00,85359.84,85359.9,85359.84,85359.9,0.000644
2025-03-28 09:04:00,85261.01,85261.01,85261.01,85261.01,0.000846
2025-03-28 09:05:00,85261.02,85261.02,85261.01,85261.01,0.0028844369
2025-03-28 09:06:00,85261.02,85261.02,85261.02,85261.02,0.000444
2025-03-28 09:07:00,85359.2,85359.2,85261.04,85261.04,0.0018030544
2025-03-28 09:08:00,85261.04,85261.04,85261.04,85261.04,0.0
2025-03-28 09:09:00,85262.0,85299.61,85261.03,85261.03,0.0121314588
2025-03-28 09:10:00,85299.52,85299.52,85241.47,85241.47,0.031094
2025-03-28 09:11:00,85241.47,85241.47,85180.0,85180.0,0.0260152337
2025-03-28 09:12:00,85210.0,85289.87,85210.0,85210.0,0.043261
2025-03-28 09:13:00,85210.0,85289.95,85210.0,85289.0,0.0107024438
2025-03-28 09:14:00,85210.0,85210.0,85180.0,85180.0,0.0112337142
2025-03-28 09:15:00,85181.0,85181.0,85181.0,85181.0,0.000665
2025-03-28 09:16:00,85181.0,85181.0,85181.0,85181.0,0.002051
2025-03-28 09:17:00,85180.0,85180.0,85130.0,85130.0,0.004714
2025-03-28 09:18:00,85130.01,85179.99,85130.0,85179.99,0.0060719774
2025-03-28 09:19:00,85140.0,85141.0,85140.0,85141.0,0.0035357078
2025-03-28 09:20:00,85179.99,85180.0,85179.99,85180.0,0.000443
2025-03-28 09:21:00,85200.41,85289.98,85200.41,85289.98,0.037082
2025-03-28 09:22:00,85289.98,85327.9,85200.41,85327.9,0.0151597216
2025-03-28 09:23:00,85210.0,85327.9,85210.0,85210.5,0.011637
2025-03-28 09:24:00,85327.88,85327.88,85210.5,85327.85,0.002921
2025-03-28 09:25:00,85327.83,85327.84,85327.83,85327.84,0.0008272992
2025-03-28 09:26:00,85295.0,85327.84,85295.0,85295.0,0.000706
2025-03-28 09:27:00,85210.57,85295.0,85210.57,85210.6,0.009796
2025-03-28 09:28:00,85210.6,85210.6,85210.6,85210.6,0.0
2025-03-28 09:29:00,85210.6,85210.6,85210.6,85210.6,0.0
2025-03-28 09:30:00,85295.0,85295.0,85220.01,85220.01,0.029967
2025-03-28 09:31:00,85220.0,85220.01,85220.0,85220.01,0.0205229888
2025-03-28 09:32:00,85220.01,85250.0,85220.01,85250.0,0.0306215585
2025-03-28 09:33:00,85297.0,85297.0,85297.0,85297.0,0.000234
2025-03-28 09:34:00,85299.01,85299.01,85299.01,85299.01,0.010905
2025-03-28 09:35:00,85300.0,85326.0,85300.0,85326.0,0.000358
2025-03-28 09:36:00,85327.9,85406.52,85327.9,85406.52,0.007575
2025-03-28 09:37:00,85406.0,85406.0,85405.99,85406.0,0.0049794659
2025-03-28 09:38:00,85406.0,85406.0,85406.0,85406.0,0.0
2025-03-28 09:39:00,85406.0,85406.0,85405.99,85405.99,0.003734
2025-03-28 09:40:00,85340.0,85406.52,85326.0,85326.0,0.044496
2025-03-28 09:41:00,85326.0,85330.4,85326.0,85330.39,0.002575
2025-03-28 09:42:00,85330.4,85330.4,85330.4,85330.4,0.000551
2025-03-28 09:43:00,85330.39,85330.4,85210.0,85330.4,0.080059
2025-03-28 09:44:00,85216.0,85216.0,85215.0,85215.0,0.002877
2025-03-28 09:45:00,85210.0,85215.0,85210.0,85210.0,0.008728
2025-03-28 09:46:00,85215.0,85215.0,85215.0,85215.0,0.001001992
2025-03-28 09:47:00,85215.0,85300.0,85215.0,85300.0,0.00207
2025-03-28 09:48:00,85215.0,85399.89,85210.0,85399.89,0.009996
2025-03-28 09:49:00,85399.89,85399.89,85210.0,85210.0,0.001379
2025-03-28 09:50:00,85210.0,85399.87,85210.0,85388.43,0.001573
2025-03-28 09:51:00,85210.0,85210.0,85200.0,85200.0,0.0103737698
2025-03-28 09:52:00,85200.0,85210.0,85105.22,85105.22,0.012616
2025-03-28 09:53:00,85138.0,85200.0,85105.23,85199.0,0.0169766589
2025-03-28 09:54:00,85198.99,85198.99,85198.99,85198.99,0.000104
2025-03-28 09:55:00,85199.0,85199.0,85111.0,85111.0,0.0198064351
2025-03-28 09:56:00,85110.0,85198.99,85110.0,85110.0,0.01585976
2025-03-28 09:57:00,85110.0,85110.0,85110.0,85110.0,0.0
2025-03-28 09:58:00,85110.0,85110.0,85110.0,85110.0,0.010499
2025-03-28 09:59:00,85199.99,85200.0,85199.99,85199.99,0.003018
2025-03-28 10:00:00,85199.99,85200.0,85199.99,85199.99,0.004738
2025-03-28 10:01:00,85200.0,85200.0,85199.99,85199.99,0.01394
2025-03-28 10:02:00,85125.0,85125.0,85125.0,85125.0,0.000257
2025-03-28 10:03:00,85199.99,85199.99,85197.59,85197.6,0.0260595106
2025-03-28 10:04:00,85126.0,85197.6,85125.0,85125.0,0.00485716
2025-03-28 10:05:00,85194.99,85197.0,85194.99,85197.0,0.0028937069
2025-03-28 10:06:00,85126.0,85126.0,85110.0,85126.0,0.021221
2025-03-28 10:07:00,85126.0,85126.0,85110.0,85110.0,0.004005404
2025-03-28 10:08:00,85110.0,85110.0,85105.23,85110.0,0.0059595769
2025-03-28 10:09:00,85105.24,85126.0,85105.24,85126.0,0.0393858888
2025-03-28 10:10:00,85126.0,85197.6,85126.0,85197.6,0.0032756136
2025-03-28 10:11:00,85197.0,85197.0,85197.0,85197.0,0.0012711779
2025-03-28 10:12:00,85197.0,85197.0,85197.0,85197.0,0.0016468115
2025-03-28 10:13:00,85131.03,85133.0,85131.02,85133.0,0.00921577
2025-03-28 10:14:00,85133.0,85133.0,85133.0,85133.0,0.0
2025-03-28 10:15:00,85196.99,85196.99,85196.99,85196.99,0.005889
2025-03-28 10:16:00,85196.99,85197.0,85196.99,85196.99,0.007696
2025-03-28 10:17:00,85196.98,85196.98,85196.98,85196.98,0.000919
2025-03-28 10:18:00,85196.98,85197.0,85196.98,85197.0,0.012789
2025-03-28 10:19:00,85196.99,85196.99,85196.99,85196.99,9.1e-05
2025-03-28 10:20:00,85197.0,85197.0,85133.0,85133.0,0.015939
2025-03-28 10:21:00,85197.0,85197.0,85180.0,85180.0,0.026310901
2025-03-28 10:22:00,85196.0,85196.0,85196.0,85196.0,0.001909
2025-03-28 10:23:00,85180.0,85196.0,85180.0,85196.0,0.001618
2025-03-28 10:24:00,85197.0,85197.0,85197.0,85197.0,0.010454
2025-03-28 10:25:00,85197.0,85197.0,85197.0,85197.0,0.0
2025-03-28 10:26:00,85197.0,85197.0,85197.0,85197.0,0.012372
2025-03-28 10:27:00,85197.0,85197.0,85197.0,85197.0,0.000721
2025-03-28 10:28:00,85197.0,85197.0,85197.0,85197.0,0.0
2025-03-28 10:29:00,85185.0,85197.0,85185.0,85197.0,0.0008670106
2025-03-28 10:30:00,85197.6,85197.6,85197.6,85197.6,0.003089
2025-03-28 10:31:00,85299.99,85341.92,85299.99,85341.91,0.008685
2025-03-28 10:32:00,85341.91,85341.92,85341.91,85341.92,0.007526
2025-03-28 10:33:00,85341.92,85341.92,85341.92,85341.92,0.000118
2025-03-28 10:34:00,85320.08,85320.08,85320.08,85320.08,6e-05
2025-03-28 10:35:00,85200.0,85200.0,85200.0,85200.0,0.00028614
2025-03-28 10:36:00,85200.0,85320.0,85200.0,85320.0,0.000206922
2025-03-28 10:37:00,85202.0,85202.0,85202.0,85202.0,5.9e-05
2025-03-28 10:38:00,85202.0,85202.0,85202.0,85202.0,0.000709
2025-03-28 10:39:00,85202.0,85202.0,85202.0,85202.0,0.0
2025-03-28 10:40:00,85202.0,85202.0,85202.0,85202.0,0.0
2025-03-28 10:41:00,85202.0,85202.0,85202.0,85202.0,0.0
2025-03-28 10:42:00,85202.0,85299.99,85202.0,85202.0,0.013732
2025-03-28 10:43:00,85202.0,85300.0,85202.0,85203.0,0.0127838504
2025-03-28 10:44:00,85203.0,85203.0,85203.0,85203.0,0.0
2025-03-28 10:45:00,85255.29,85255.29,85203.0,85203.0,0.0092837146
2025-03-28 10:46:00,85203.0,85203.0,85202.0,85203.0,0.014597
2025-03-28 10:47:00,85203.0,85203.0,85202.0,85202.0,0.0045248596
2025-03-28 10:48:00,85203.0,85203.0,85202.0,85202.0,0.009897906
2025-03-28 10:49:00,85210.0,85210.0,85210.0,85210.0,0.001231
2025-03-28 10:50:00,85210.0,85255.29,85210.0,85255.29,0.004278
2025-03-28 10:51:00,85254.29,85255.29,85202.0,85255.29,0.016845
2025-03-28 10:52:00,85250.0,85255.2,85250.0,85255.2,0.020087
2025-03-28 10:53:00,85202.0,85255.29,85200.0,85255.29,0.0558705134
2025-03-28 10:54:00,85199.0,85199.0,85180.0,85180.0,0.0064565685
2025-03-28 10:55:00,85160.0,85160.0,85131.5,85131.5,0.083203
2025-03-28 10:56:00,85131.5,85148.0,85105.0,85105.0,0.04901
2025-03-28 10:57:00,85105.0,85105.0,85048.59,85048.59,0.0499112787
2025-03-28 10:58:00,85040.0,85040.0,85010.0,85040.0,0.017157
2025-03-28 10:59:00,85040.0,85105.0,85010.0,85010.0,0.013515118
2025-03-28 11:00:00,85010.0,85100.0,85000.0,85100.0,0.0844490228
2025-03-28 11:01:00,85100.0,85100.0,85002.0,85002.0,0.0115732116
2025-03-28 11:02:00,85100.0,85100.0,85003.0,85003.0,0.000647
2025-03-28 11:03:00,85003.0,85003.0,85000.0,85000.0,0.0302477689
2025-03-28 11:04:00,85002.0,85026.95,85002.0,85026.95,0.014636
2025-03-28 11:05:00,85026.95,85026.95,85026.94,85026.94,0.0015500768
2025-03-28 11:06:00,85026.94,85026.94,85026.94,85026.94,0.0064602813
2025-03-28 11:07:00,85010.0,85010.0,85005.0,85005.0,0.0262048764
2025-03-28 11:08:00,85010.0,85010.0,85010.0,85010.0,0.0054459234
2025-03-28 11:09:00,85010.0,85010.0,85010.0,85010.0,0.0013285762
2025-03-28 11:10:00,85026.0,85026.0,85010.0,85010.0,0.014617
2025-03-28 11:11:00,85026.0,85026.0,85005.0,85010.0,0.030759
2025-03-28 11:12:00,85005.0,85010.0,85005.0,85005.0,0.1367737218
2025-03-28 11:13:00,85005.0,85026.0,85005.0,85005.0,0.0546770487
2025-03-28 11:14:00,85005.0,85026.0,85005.0,85005.0,0.342232
2025-03-28 11:15:00,85006.0,85006.0,85000.0,85000.0,0.30972994
2025-03-28 11:16:00,85000.0,85001.0,85000.0,85001.0,0.108232
2025-03-28 11:17:00,85000.0,85001.0,85000.0,85000.0,0.0321208809
2025-03-28 11:18:00,85000.0,85000.99,85000.0,85000.99,0.0030375267
2025-03-28 11:19:00,85000.0,85001.0,85000.0,85001.0,0.005333
